Test_Number,Unix_Test_Start_Time,Word,WPM,Error_Rate,Error_and_Backspace_Rate
,,thread,212.792358,0,0
,,within,179.489912,0,0
,,a,285.000861,0,0
,,blanket,20.505434,1.285714,2.142857
,,even,167.636002,0,0
,,to,151.473357,0,0
,,a,139.247437,0,0
,,single,46.783161,0.333333,0.666667
,,shoelace,141.724248,0,0
,,I,56.291465,0,0
,,will,125.151468,0,0
,,not,138.563096,0,0
,,take,228.040351,0,0
,,anything,191.208607,0,0
,,from,144.173683,0,0
,,that,198.264742,0,0
,,which,138.680833,0,0
,,is,150.525437,0,0
,,yours,36.366548,0.6,1.2
,,lest,180.881058,0,0
,,you,180.341526,0,0
,,say,169.970986,0,0
,,I,47.401736,0,0
,,have,195.684315,0,0
,,enriched,115.384949,0,0
,,Abram,121.140029,0,0
,,except,137.704551,0,0
,,that,129.19568,0,0
,,which,189.284362,0,0
,,the,195.478497,0,0
,,young,243.632916,0,0
,,men,171.276973,0,0
,,have,170.357616,0,0
,,eaten,170.439875,0,0
,,and,158.257935,0,0
,,the,246.642531,0,0
,,shares,210.6207,0,0
,,for,214.957709,0,0
,,the,180.216812,0,0
,,men,156.98925,0,0
,,who,208.776254,0,0
,,came,179.482559,0,0
,,with,139.554166,0,0
,,me,126.480427,0,0
,,Aner,114.511151,0,0
,,Eshcol,52.079276,0.333333,0.666667
,,and,277.753839,0,0
,,Mamre,102.884813,0,0
,,These,43.952938,1,1.2
,,will,130.600509,0,0
,,take,47.471248,0.75,1.5
,,their,190.124325,0,0
,,shares,84.530977,0,0
,,And,84.221427,0,0
,,so,166.217374,0,0
,,these,190.664297,0,0
,,things,191.874778,0,0
,,having,157.899729,0,0
,,been,88.729437,0,0
,,transacted,129.666752,0,0
,,the,229.478438,0,0
,,word,52.549522,0.25,0.5
,,of,176.821823,0,0
,,the,193.258215,0,0
,,Lord,150.507441,0,0
,,came,147.208257,0,0
,,to,153.016178,0,0
,,Abram,135.762763,0,0
,,by,124.357626,0,0
,,a,140.873434,0,0
,,vision,187.08329,0,0
,,saying,204.458834,0,0
,,Do,72.4884,0,0
,,not,172.488113,0,0
,,be,152.483677,0,0
,,afraid,180.09917,0,0
,,Abram,125.433487,0,0
,,I,125.103098,0,0
,,am,24.798891,1.5,3
,,your,153.017727,0,0
,,protector,140.883545,0,0
,,and,248.997858,0,0
,,your,200.254881,0,0
,,reward,134.05892,0,0
,,is,170.244748,0,0
,,exceedingly,140.527944,0,0
,,great,222.489873,0,0
,,And,91.034276,0,0
,,Abram,107.606773,0,0
,,said,198.978554,0,0
,,Lord,120.143328,0,0
,,God,114.949103,0,0
,,what,168.287696,0,0
,,will,125.587707,0,0
,,you,195.331364,0,0
,,give,185.685281,0,0
,,to,128.641104,0,0
,,me,139.885348,0,0
,,I,170.782314,0,0
,,may,178.457319,0,0
,,go,145.994406,0,0
,,without,184.331157,0,0
,,children,168.842659,0,0
,,And,109.184608,0,0
,,the,180.062837,0,0
,,son,179.184773,0,0
,,of,132.223099,0,0
,,the,157.790475,0,0
,,steward,98.588787,0,0
,,of,123.518736,0,0
,,my,105.343594,0,0
,,house,200.220546,0,0
,,is,171.919415,0,0
,,this,111.906111,0,0
,,Eliezer,78.704748,0,0
,,of,170.779559,0,0
,,Damascus,35.718855,0.75,1.5
,,And,88.460739,0,0
,,Abram,120.329966,0,0
,,added,133.193643,0,0
,,Yet,97.201604,0,0
,,to,171.314515,0,0
,,me,155.574232,0,0
,,you,145.928365,0,0
,,have,189.133739,0,0
,,not,148.60557,0,0
,,given,161.442312,0,0
,,offspring,147.895753,0,0
,,And,168.253123,0,0
,,behold,152.912744,0,0
,,my,125.846798,0,0
,,servant,143.940169,0,0
,,born,67.516527,0,0
,,in,216.861969,0,0
,,my,140.705495,0,0
,,house,210.854251,0,0
,,will,130.859383,0,0
,,be,129.759978,0,0
,,my,97.754877,0,0
,,heir,77.387126,0,0
,,And,93.313332,0,0
,,immediately,49.308622,0.727273,0.909091
,,the,157.972863,0,0
,,word,176.198632,0,0
,,of,249.13753,0,0
,,the,202.083575,0,0
,,Lord,121.019107,0,0
,,came,159.820807,0,0
,,to,140.896569,0,0
,,him,140.770581,0,0
,,saying,186.58087,0,0
,,This,121.684312,0,0
,,one,224.037143,0,0
,,will,129.703666,0,0
,,not,149.697417,0,0
,,be,156.018831,0,0
,,your,199.059057,0,0
,,heir,176.7426,0,0
,,But,128.640379,0,0
,,he,133.691736,0,0
,,who,193.818511,0,0
,,will,125.556808,0,0
,,come,190.104283,0,0
,,from,185.004911,0,0
,,your,197.771898,0,0
,,loins,204.761525,0,0
,,the,267.924323,0,0
,,same,197.552543,0,0
,,will,129.982425,0,0
,,you,191.613125,0,0
,,have,168.508035,0,0
,,for,156.855109,0,0
,,your,171.431475,0,0
,,heir,187.231828,0,0
,,And,80.879323,0,0
,,he,21.298034,1.5,3
,,brought,196.273261,0,0
,,him,131.701422,0,0
,,outside,226.461143,0,0
,,and,252.223928,0,0
,,he,135.485345,0,0
,,said,193.682209,0,0
,,to,163.792334,0,0
,,him,125.066688,0,0
,,Take,115.585219,0,0
,,in,144.025611,0,0
,,the,214.508645,0,0
,,heavens,179.586537,0,0
,,and,255.998941,0,0
,,number,144.921699,0,0
,,the,125.863931,0,0
,,stars,146.157958,0,0
,,if,169.896296,0,0
,,you,161.048753,0,0
,,can,148.040284,0,0
,,And,131.405829,0,0
,,he,156.919733,0,0
,,said,186.943224,0,0
,,to,155.838945,0,0
,,him,140.374215,0,0
,,So,72.863902,0,0
,,also,116.061772,0,0
,,will,125.462647,0,0
,,your,98.329321,0,0
,,offspring,120.510637,0,0
,,be,20.567624,1.5,3
,,Abram,66.041646,0,0
,,believed,172.277283,0,0
,,God,115.299079,0,0
,,and,230.693547,0,0
,,it,121.023502,0,0
,,was,192.074109,0,0
,,reputed,103.777466,0,0
,,to,91.355996,0,0
,,him,142.654501,0,0
,,unto,36.803534,0.5,1
,,justice,163.451451,0,0
,,And,94.595141,0,0
,,he,139.915871,0,0
,,said,236.473404,0,0
,,to,137.853239,0,0
,,him,127.618531,0,0
,,I,60.221689,0,0
,,am,169.160362,0,0
,,the,193.805176,0,0
,,Lord,147.932714,0,0
,,who,180.367019,0,0
,,led,126.339582,0,0
,,you,183.351476,0,0
,,away,91.945919,0,0
,,from,180.656339,0,0
,,Ur,74.370892,0,0
,,of,119.308255,0,0
,,the,253.358164,0,0
,,Chaldeans,145.970351,0,0
,,so,170.239413,0,0
,,as,104.72906,0,0
,,to,135.56843,0,0
,,give,161.965931,0,0
,,you,178.519037,0,0
,,this,210.417811,0,0
,,land,161.538903,0,0
,,and,39.047219,0.333333,0.666667
,,so,167.337656,0,0
,,that,146.435261,0,0
,,you,158.580767,0,0
,,would,232.021034,0,0
,,possess,50.976134,0.428571,0.857143
,,it,178.072235,0,0
,,But,117.576903,0,0
,,he,150.805512,0,0
,,said,263.258535,0,0
,,Lord,120.245581,0,0
,,God,114.060553,0,0
,,in,190.713979,0,0
,,what,180.332584,0,0
,,way,167.162487,0,0
,,may,110.842221,0,0
,,I,65.39386,0,0
,,be,187.329833,0,0
,,able,244.099049,0,0
,,to,162.693285,0,0
,,know,192.347553,0,0
,,that,169.989283,0,0
,,I,78.073376,0,0
,,will,133.7774,0,0
,,possess,53.324164,0.428571,0.857143
,,it,6.494095,0.5,1.5
,,And,112.142027,0,0
,,the,192.077858,0,0
,,Lord,112.773806,0,0
,,responded,194.954751,0,0
,,by,128.90118,0,0
,,saying,49.622087,0.5,1
,,Take,62.633723,0,0
,,for,193.785969,0,0
,,me,152.441905,0,0
,,a,159.694088,0,0
,,cow,118.955659,0,0
,,of,171.225541,0,0
,,three,150.030994,0,0
,,years,199.614892,0,0
,,and,197.580324,0,0
,,a,111.720694,0,0
,,she,183.727375,0,0
,,goat,170.309104,0,0
,,of,143.032696,0,0
,,three,144.03552,0,0
,,years,177.958727,0,0
,,and,280.394918,0,0
,,a,217.943847,0,0
,,ram,146.252884,0,0
,,of,201.807178,0,0
,,three,156.098347,0,0
,,years,181.848333,0,0
,,also,121.02915,0,0
,,a,144.37499,0,0
,,turtle,120.401301,0,0
,,dove,136.523967,0,0
,,and,255.999479,0,0
,,a,118.840881,0,0
,,pigeon,123.321179,0,0
,,Taking,97.441517,0,0
,,all,151.595357,0,0
,,these,81.336616,0.2,0.4
,,he,45.812588,0,0
,,divided,164.205395,0,0
,,them,154.830617,0,0
,,through,144.052637,0,0
,,the,140.053265,0,0
,,middle,153.135199,0,0
,,and,229.622048,0,0
,,placed,193.93452,0,0
,,both,125.556292,0,0
,,parts,95.986772,0,0
,,opposite,120.590511,0,0
,,one,133.228705,0,0
,,another,211.370824,0,0
,,But,139.039068,0,0
,,the,227.011713,0,0
,,birds,156.863804,0,0
,,he,131.564076,0,0
,,did,137.896048,0,0
,,not,148.007747,0,0
,,divide,170.978227,0,0
,,And,119.971457,0,0
,,birds,144.199437,0,0
,,descended,151.45625,0,0
,,upon,152.271604,0,0
,,the,219.162545,0,0
,,carcasses,138.630876,0,0
,,but,151.35061,0,0
,,Abram,135.471571,0,0
,,drove,156.049112,0,0
,,them,140.852897,0,0
,,away,130.597872,0,0
,,And,87.463867,0,0
,,when,189.651865,0,0
,,the,253.271939,0,0
,,sun,147.129343,0,0
,,was,168.880587,0,0
,,setting,158.874154,0,0
,,a,92.734066,0,0
,,deep,139.957274,0,0
,,sleep,122.120867,0,0
,,fell,105.449746,0,0
,,upon,159.726193,0,0
,,Abram,120.110148,0,0
,,and,209.648648,0,0
,,a,170.503185,0,0
,,dread,193.997649,0,0
,,great,236.454535,0,0
,,and,197.100575,0,0
,,dark,153.803992,0,0
,,invaded,130.8251,0,0
,,him,134.357777,0,0
,,And,106.261258,0,0
,,it,139.678274,0,0
,,was,179.904369,0,0
,,said,175.135266,0,0
,,to,167.650122,0,0
,,him,134.592183,0,0
,,Know,108.635167,0,0
,,beforehand,179.842031,0,0
,,that,186.682466,0,0
,,your,217.780997,0,0
,,future,172.920629,0,0
,,offspring,138.107052,0,0
,,will,128.467541,0,0
,,be,166.846343,0,0
,,sojourners,118.812002,0,0
,,in,209.084391,0,0
,,a,293.200605,0,0
,,land,198.669283,0,0
,,not,148.022299,0,0
,,their,262.747033,0,0
,,own,251.219437,0,0
,,and,255.238562,0,0
,,they,196.984032,0,0
,,will,115.627049,0,0
,,subjugate,79.900532,0.111111,0.222222
,,them,191.614946,0,0
,,in,238.031541,0,0
,,servitude,36.489214,0.888889,1.444444
,,and,215.213605,0,0
,,afflict,49.108799,0.571429,1.142857
,,them,155.45112,0,0
,,for,165.985494,0,0
,,four,101.997755,0,0
,,hundred,140.613176,0,0
,,years,208.238267,0,0
,,Yet,41.537423,0.333333,0.666667
,,truly,27.966327,1.4,2.6
,,I,104.597219,0,0
,,will,133.273377,0,0
,,judge,132.777762,0,0
,,the,195.839439,0,0
,,nation,34.669272,1.5,2.5
,,that,168.026781,0,0
,,they,220.393701,0,0
,,will,126.121315,0,0
,,serve,134.098325,0,0
,,and,66.568678,0,0
,,after,135.791075,0,0
,,this,240.194344,0,0
,,they,204.338905,0,0
,,will,120.09261,0,0
,,depart,148.295339,0,0
,,with,170.360325,0,0
,,great,190.764605,0,0
,,substance,193.885984,0,0
,,But,90.204919,0,0
,,you,143.893821,0,0
,,will,141.958731,0,0
,,go,142.164286,0,0
,,to,120.143289,0,0
,,your,190.221378,0,0
,,fathers,174.012329,0,0
,,in,209.014026,0,0
,,peace,193.493148,0,0
,,and,273.870679,0,0
,,be,120.000428,0,0
,,buried,80.460514,0,0
,,at,140.167541,0,0
,,a,207.929567,0,0
,,good,12.782506,1.5,3
,,old,180.663773,0,0
,,age,157.219294,0,0
,,But,109.539967,0,0
,,in,199.143623,0,0
,,the,210.763062,0,0
,,fourth,210.691624,0,0
,,generation,179.896439,0,0
,,they,188.338674,0,0
,,will,134.771037,0,0
,,return,145.705742,0,0
,,here,168.474539,0,0
,,For,150.792836,0,0
,,the,192.954321,0,0
,,iniquities,99.457522,0,0
,,of,152.895962,0,0
,,the,233.334397,0,0
,,Amorites,160.99333,0,0
,,are,209.752209,0,0
,,not,165.129964,0,0
,,yet,251.089884,0,0
,,completed,161.899068,0,0
,,even,8.977802,2,4.75
,,to,156.273679,0,0
,,this,226.065366,0,0
,,present,179.960134,0,0
,,time,47.499933,0.25,0.5
,,Then,93.329184,0,0
,,when,167.837759,0,0
,,the,213.626965,0,0
,,sun,168.18767,0,0
,,had,120.547893,0,0
,,set,167.424536,0,0
,,there,193.542314,0,0
,,came,160.295214,0,0
,,a,104.319252,0,0
,,dark,160.02061,0,0
,,mist,76.495873,0,0
,,and,233.470452,0,0
,,there,100.29121,0,0
,,appeared,35.626366,0.5,1
,,a,270.80728,0,0
,,smoking,152.288139,0,0
,,furnace,134.334833,0,0
,,and,231.968037,0,0
,,a,176.049449,0,0
,,lamp,115.815739,0,0
,,of,127.590179,0,0
,,fire,177.085874,0,0
,,passing,179.196019,0,0
,,between,141.531213,0,0
,,those,150.291974,0,0
,,divisions,105.277509,0,0
,,On,76.229992,0,0
,,that,179.12005,0,0
,,day,148.715283,0,0
,,God,120.771609,0,0
,,formed,140.929055,0,0
,,a,278.78382,0,0
,,covenant,40.341053,1,1.5
,,with,132.811536,0,0
,,Abram,124.447121,0,0
,,saying,212.967219,0,0
,,To,73.982087,0,0
,,your,190.313121,0,0
,,offspring,132.263453,0,0
,,I,38.304917,0,0
,,will,129.18465,0,0
,,give,179.958853,0,0
,,this,183.630534,0,0
,,land,160.685492,0,0
,,from,118.231783,0,0
,,the,250.732115,0,0
,,river,162.655369,0,0
,,of,169.244902,0,0
,,Egypt,26.044771,0.8,1.2
,,even,165.850125,0,0
,,to,150.010804,0,0
,,the,197.247005,0,0
,,great,199.800915,0,0
,,river,157.280102,0,0
,,Euphrates,122.476356,0,0
,,the,73.32349,0,0
,,land,228.973812,0,0
,,of,185.383586,0,0
,,the,222.82193,0,0
,,Kenites,148.188703,0,0
,,and,228.057173,0,0
,,the,229.568176,0,0
,,Kenizzites,112.348671,0,0
,,the,209.626855,0,0
,,Kadmonites,31.82184,0.6,1.2
,,and,97.088701,0,0
,,the,168.447709,0,0
,,Hittites,132.914452,0,0
,,and,210.876426,0,0
,,the,197.069709,0,0
,,Perizzites,127.308905,0,0
,,likewise,149.581472,0,0
,,the,214.514328,0,0
,,Rephaim,127.243118,0,0
,,and,119.631807,0,0
,,the,227.639298,0,0
,,Amorites,150.409829,0,0
,,and,254.812551,0,0
,,the,61.926779,0,0
,,Canaanites,127.136637,0,0
,,and,279.051125,0,0
,,the,235.96391,0,0
,,Girgashites,82.854569,0.090909,0.181818
,,and,106.466666,0,0
,,the,168.465766,0,0
,,Jebusites,143.488164,0,0
,,Now,94.255122,0,0
,,Sarai,111.050035,0,0
,,the,213.400953,0,0
,,wife,97.650211,0,0
,,of,142.227339,0,0
,,Abram,123.186927,0,0
,,had,159.676989,0,0
,,not,167.810257,0,0
,,conceived,148.897887,0,0
,,children,142.175725,0,0
,,But,127.574686,0,0
,,having,180.172775,0,0
,,an,207.540647,0,0
,,Egyptian,95.781097,0,0
,,handmaid,97.74243,0,0
,,named,131.5729,0,0
,,Hagar,81.125668,0,0
,,she,81.349817,0,0
,,said,214.984322,0,0
,,to,152.384205,0,0
,,her,135.749271,0,0
,,husband,153.550705,0,0
,,Behold,130.774519,0,0
,,the,229.282751,0,0
,,Lord,59.979348,0,0
,,has,168.174247,0,0
,,closed,75.318263,0.166667,0.333333
,,me,142.171997,0,0
,,lest,180.63997,0,0
,,I,70.719396,0,0
,,give,168.899374,0,0
,,birth,163.709916,0,0
,,Enter,162.091871,0,0
,,to,151.684471,0,0
,,my,110.898952,0,0
,,handmaid,152.185126,0,0
,,so,127.794907,0,0
,,that,180.566388,0,0
,,perhaps,131.364754,0,0
,,I,98.794836,0,0
,,may,169.665039,0,0
,,receive,86.650107,0.142857,0.285714
,,sons,198.131361,0,0
,,of,167.301341,0,0
,,her,159.599346,0,0
,,at,186.699957,0,0
,,least,199.885859,0,0
,,And,133.279564,0,0
,,when,36.284148,1.25,1.5
,,he,139.616118,0,0
,,agreed,42.126272,1,1.166667
,,to,171.716228,0,0
,,her,180.162296,0,0
,,supplication,121.841374,0,0
,,she,105.148676,0,0
,,took,168.531662,0,0
,,Hagar,54.237373,0.4,0.8
,,the,211.352818,0,0
,,Egyptian,95.27968,0,0
,,her,206.288124,0,0
,,handmaid,42.960349,0.875,1
,,ten,115.712447,0,0
,,years,22.219474,0.8,1.6
,,after,155.737403,0,0
,,they,209.316379,0,0
,,began,157.565848,0,0
,,to,168.031984,0,0
,,live,177.096527,0,0
,,in,183.483719,0,0
,,the,222.84279,0,0
,,land,212.842308,0,0
,,of,163.990008,0,0
,,Canaan,114.3937,0,0
,,and,259.003252,0,0
,,she,147.957262,0,0
,,gave,177.460447,0,0
,,her,140.238361,0,0
,,to,131.871611,0,0
,,her,168.940842,0,0
,,husband,112.91695,0,0
,,as,171.478742,0,0
,,a,414.326785,0,0
,,wife,146.673321,0,0
,,And,116.728532,0,0
,,he,137.96043,0,0
,,entered,196.242363,0,0
,,to,186.076717,0,0
,,her,160.372657,0,0
,,But,148.756828,0,0
,,when,34.39601,1.25,1.75
,,she,179.938359,0,0
,,saw,134.988949,0,0
,,that,177.180791,0,0
,,she,206.979811,0,0
,,had,110.382828,0,0
,,conceived,155.163931,0,0
,,she,179.959311,0,0
,,despised,120.262668,0,0
,,her,180.329317,0,0
,,mistress,132.391159,0,0
,,And,115.466472,0,0
,,Sarai,42.989285,0.6,1.2
,,said,170.526942,0,0
,,to,152.255894,0,0
,,Abram,62.902226,0,0
,,You,97.305243,0,0
,,have,167.937571,0,0
,,acted,117.88974,0,0
,,unfairly,163.590413,0,0
,,against,198.326841,0,0
,,me,139.579868,0,0
,,I,104.559281,0,0
,,gave,99.835316,0,0
,,my,38.209785,0.5,1
,,handmaid,161.28553,0,0
,,into,186.738366,0,0
,,your,198.328823,0,0
,,bosom,151.4264,0,0
,,who,210.482054,0,0
,,when,187.230109,0,0
,,she,185.175687,0,0
,,saw,140.019919,0,0
,,that,187.575248,0,0
,,she,194.311147,0,0
,,had,142.042461,0,0
,,conceived,154.708953,0,0
,,held,162.554433,0,0
,,me,84.259979,0,0
,,in,189.763447,0,0
,,contempt,112.905996,0,0
,,May,101.75047,0,0
,,the,259.110492,0,0
,,Lord,144.788893,0,0
,,judge,135.05331,0,0
,,between,144.083039,0,0
,,me,151.360075,0,0
,,and,281.568355,0,0
,,you,169.929064,0,0
,,Abram,78.248163,0,0
,,responded,190.697154,0,0
,,to,126.633121,0,0
,,her,168.376222,0,0
,,by,129.19058,0,0
,,saying,62.556309,0.5,1
,,Behold,133.76087,0,0
,,your,200.647447,0,0
,,handmaid,152.865199,0,0
,,is,209.797659,0,0
,,in,186.848903,0,0
,,your,197.280999,0,0
,,hand,177.935931,0,0
,,to,153.046274,0,0
,,treat,161.753102,0,0
,,as,119.520015,0,0
,,it,172.113422,0,0
,,pleases,189.763781,0,0
,,you,179.688888,0,0
,,And,151.620613,0,0
,,so,152.35491,0,0
,,when,211.641732,0,0
,,Sarai,117.574617,0,0
,,afflicted,118.89759,0,0
,,her,179.578612,0,0
,,she,252.939137,0,0
,,took,169.61021,0,0
,,flight,200.664398,0,0
,,And,78.9877,0,0
,,when,188.126412,0,0
,,the,36.192954,1,2
,,Angel,132.525658,0,0
,,of,211.164072,0,0
,,the,229.22387,0,0
,,Lord,160.099535,0,0
,,had,121.326003,0,0
,,found,201.028654,0,0
,,her,148.63692,0,0
,,near,56.228147,0,0
,,the,207.019789,0,0
,,fountain,204.538987,0,0
,,of,215.485168,0,0
,,water,144.865864,0,0
,,in,183.631997,0,0
,,the,209.24283,0,0
,,wilderness,131.737841,0,0
,,which,193.429535,0,0
,,is,209.134547,0,0
,,on,207.155233,0,0
,,the,114.768809,0,0
,,way,148.292902,0,0
,,to,157.214934,0,0
,,Shur,140.129738,0,0
,,in,208.411184,0,0
,,the,230.878432,0,0
,,desert,129.998134,0,0
,,he,98.599003,0,0
,,said,224.192891,0,0
,,to,187.787891,0,0
,,her,157.789822,0,0
,,Hagar,98.473416,0,0
,,handmaid,149.711495,0,0
,,of,167.235801,0,0
,,Sarai,135.425379,0,0
,,where,176.580291,0,0
,,have,177.234378,0,0
,,you,141.806757,0,0
,,come,153.420209,0,0
,,from,167.045749,0,0
,,And,132.980534,0,0
,,where,124.76912,0,0
,,will,129.333108,0,0
,,you,168.66291,0,0
,,go,152.004755,0,0
,,And,150.48648,0,0
,,she,177.27449,0,0
,,answered,169.684092,0,0
,,I,50.316566,0,0
,,flee,134.978938,0,0
,,from,160.424994,0,0
,,the,231.873646,0,0
,,face,167.786583,0,0
,,of,152.155015,0,0
,,Sarai,124.800893,0,0
,,my,112.513464,0,0
,,mistress,125.740354,0,0
,,And,68.980921,0,0
,,the,250.682062,0,0
,,Angel,89.952245,0,0
,,of,105.131184,0,0
,,the,229.254597,0,0
,,Lord,151.751644,0,0
,,said,200.826266,0,0
,,to,181.778335,0,0
,,her,181.055442,0,0
,,Return,115.0845,0,0
,,to,153.39952,0,0
,,your,187.855297,0,0
,,mistress,135.13454,0,0
,,and,281.450916,0,0
,,humble,87.771477,0,0
,,yourself,173.142714,0,0
,,under,181.812347,0,0
,,her,132.297687,0,0
,,hand,175.657884,0,0
,,And,87.756986,0,0
,,again,47.850068,1.2,1.4
,,he,155.347609,0,0
,,said,210.646141,0,0
,,I,60.078408,0,0
,,will,124.306465,0,0
,,multiply,134.291503,0,0
,,your,129.66646,0,0
,,offspring,122.955081,0,0
,,continuously,152.764371,0,0
,,and,283.764976,0,0
,,they,239.685099,0,0
,,will,123.441336,0,0
,,not,150.175458,0,0
,,be,168.108776,0,0
,,numbered,160.675299,0,0
,,because,118.354895,0,0
,,of,185.639941,0,0
,,their,202.271287,0,0
,,multitude,151.621897,0,0
,,But,29.09558,0.666667,1.333333
,,thereafter,175.737501,0,0
,,he,165.069465,0,0
,,said,210.403799,0,0
,,Behold,117.863009,0,0
,,you,150.799583,0,0
,,have,186.36143,0,0
,,conceived,165.030235,0,0
,,and,146.587471,0,0
,,you,155.795049,0,0
,,will,129.144571,0,0
,,give,175.079011,0,0
,,birth,145.116447,0,0
,,to,166.872903,0,0
,,a,174.317855,0,0
,,son,194.585316,0,0
,,And,198.156215,0,0
,,you,178.463552,0,0
,,shall,161.984104,0,0
,,call,129.129222,0,0
,,his,181.930513,0,0
,,name,168.450887,0,0
,,Ishmael,159.015559,0,0
,,because,220.093897,0,0
,,the,208.538551,0,0
,,Lord,145.818127,0,0
,,has,181.849757,0,0
,,heard,171.072257,0,0
,,your,210.105417,0,0
,,affliction,156.072757,0,0
,,He,58.247269,0,0
,,will,124.452343,0,0
,,be,150.33442,0,0
,,a,300.70816,0,0
,,wild,171.540024,0,0
,,man,131.384918,0,0
,,His,114.6582,0,0
,,hand,191.531242,0,0
,,will,128.970133,0,0
,,be,127.825562,0,0
,,against,191.947349,0,0
,,all,138.587484,0,0
,,and,288.524628,0,0
,,all,41.37621,0.666667,1.333333
,,hands,210.332638,0,0
,,will,115.572877,0,0
,,be,138.514613,0,0
,,against,188.457403,0,0
,,him,126.172798,0,0
,,And,127.964889,0,0
,,he,119.005719,0,0
,,will,125.722557,0,0
,,pitch,118.413884,0,0
,,his,149.304548,0,0
,,tents,21.5481,2,3
,,away,153.245698,0,0
,,from,186.817854,0,0
,,the,207.723455,0,0
,,region,188.47882,0,0
,,of,166.943933,0,0
,,all,138.265665,0,0
,,his,28.421988,2,2.666667
,,brothers,67.568258,0.25,0.5
,,Then,86.493772,0,0
,,she,254.852395,0,0
,,called,137.857608,0,0
,,upon,116.750486,0,0
,,the,232.264614,0,0
,,name,188.879651,0,0
,,of,209.570902,0,0
,,the,196.626442,0,0
,,Lord,153.450212,0,0
,,who,171.526408,0,0
,,had,115.848306,0,0
,,spoken,179.819952,0,0
,,to,167.581812,0,0
,,her,155.204958,0,0
,,You,93.623447,0,0
,,are,158.120118,0,0
,,the,210.368257,0,0
,,God,119.258712,0,0
,,who,231.881552,0,0
,,has,214.867592,0,0
,,seen,147.352732,0,0
,,me,140.618326,0,0
,,For,135.901646,0,0
,,she,194.964331,0,0
,,said,223.086664,0,0
,,Certainly,140.857209,0,0
,,here,170.814316,0,0
,,I,82.446791,0,0
,,have,115.701451,0,0
,,seen,144.413062,0,0
,,the,233.61813,0,0
,,back,175.127508,0,0
,,of,181.245955,0,0
,,the,178.821271,0,0
,,one,148.194941,0,0
,,who,216.441889,0,0
,,sees,134.426961,0,0
,,me,142.054511,0,0
,,Because,10.919028,1,1.428571
,,of,231.065746,0,0
,,this,15.529409,2,4
,,she,208.057368,0,0
,,called,167.035113,0,0
,,that,158.197133,0,0
,,well,133.391603,0,0
,,The,95.602049,0,0
,,well,133.311984,0,0
,,of,186.287949,0,0
,,the,255.631534,0,0
,,one,190.69992,0,0
,,who,209.155565,0,0
,,lives,188.623697,0,0
,,and,232.159308,0,0
,,who,188.280155,0,0
,,sees,152.046416,0,0
,,me,139.834885,0,0
,,The,108.654201,0,0
,,same,222.994643,0,0
,,is,241.499084,0,0
,,between,139.842252,0,0
,,Kadesh,156.533125,0,0
,,and,208.170068,0,0
,,Bered,138.164079,0,0
,,And,83.22649,0,0
,,Hagar,112.743821,0,0
,,gave,168.169297,0,0
,,birth,180.679428,0,0
,,to,208.684302,0,0
,,a,224.995614,0,0
,,son,114.127083,0,0
,,for,157.080269,0,0
,,Abram,130.181383,0,0
,,who,231.739566,0,0
,,called,159.876447,0,0
,,his,193.348693,0,0
,,name,167.371991,0,0
,,Ishmael,145.617996,0,0
,,Abram,83.461927,0,0
,,was,25.016723,2.333333,3
,,eighty,178.154119,0,0
,,six,95.463148,0,0
,,years,173.536784,0,0
,,old,251.967679,0,0
,,when,164.858921,0,0
,,Hagar,109.889376,0,0
,,gave,176.689228,0,0
,,birth,168.145106,0,0
,,to,154.327827,0,0
,,Ishmael,150.819303,0,0
,,for,177.704708,0,0
,,him,125.259985,0,0
,,In,49.136878,0,0
,,truth,148.180566,0,0
,,after,160.365797,0,0
,,he,150.656283,0,0
,,began,161.404166,0,0
,,to,184.779816,0,0
,,be,138.556742,0,0
,,ninety,45.920288,0.5,1
,,nine,103.925518,0,0
,,years,188.972512,0,0
,,of,183.492421,0,0
,,age,208.6439,0,0
,,the,191.601814,0,0
,,Lord,144.88586,0,0
,,appeared,190.48877,0,0
,,to,153.539457,0,0
,,him,146.7295,0,0
,,And,125.170493,0,0
,,he,26.88293,1,2
,,said,175.519421,0,0
,,to,118.892222,0,0
,,him,145.982339,0,0
,,I,55.54285,0,0
,,am,185.033809,0,0
,,the,245.318387,0,0
,,Almighty,44.194071,0.5,1
,,God,119.567357,0,0
,,Walk,120.051883,0,0
,,in,236.597296,0,0
,,my,128.421138,0,0
,,sight,143.809054,0,0
,,and,233.251838,0,0
,,become,167.257587,0,0
,,complete,162.629545,0,0
,,And,71.787355,0,0
,,I,63.634152,0,0
,,will,123.223296,0,0
,,set,147.697459,0,0
,,my,167.857323,0,0
,,covenant,175.688113,0,0
,,between,149.447425,0,0
,,me,151.302306,0,0
,,and,250.181628,0,0
,,you,178.702589,0,0
,,And,146.519652,0,0
,,I,69.221841,0,0
,,will,133.35599,0,0
,,multiply,136.451937,0,0
,,you,165.279561,0,0
,,very,90.246635,0,0
,,exceedingly,148.035293,0,0
,,Abram,73.419771,0,0
,,fell,95.332695,0,0
,,prone,35.416373,0.4,0.8
,,on,183.292611,0,0
,,his,182.608658,0,0
,,face,185.695389,0,0
,,And,80.950319,0,0
,,God,118.946065,0,0
,,said,222.083416,0,0
,,to,136.759127,0,0
,,him,138.468777,0,0
